,Angra dos Reis,Aperibé,Araruama,Areal,Armação dos Búzios,Arraial do Cabo,Barra Mansa,Barra do Piraí,Belford Roxo,Bom Jardim,Bom Jesus do Itabapoana,Cabo Frio,Cachoeiras de Macacu,Cambuci,Campos dos Goytacazes,Cantagalo,Cardoso Moreira,Carmo,Casimiro de Abreu,Comendador Levy Gasparian,Conceição de Macabu,Cordeiro,Duas Barras,Duque de Caxias,Engenheiro Paulo de Frontin,Guapimirim,Iguaba Grande,Itaboraí,Itaguaí,Italva,Itaocara,Itaperuna,Itatiaia,Japeri,Laje do Muriaé,Macaé,Macuco,Magé,Mangaratiba,Maricá,Mendes,Mesquita,Miguel Pereira,Miracema,Natividade,Nilópolis,Niterói,Nova Friburgo,Nova Iguaçu,Paracambi,Paraíba do Sul,Paty do Alferes,Petrópolis,Pinheiral,Piraí,Porciúncula,Porto Real,Quatis,Queimados,Quissamã,Resende,Rio Bonito,Rio Claro,Rio das Flores,Rio das Ostras,Rio de Janeiro,Santa Maria Madalena,Santo Antônio de Pádua,Sapucaia,Saquarema,Seropédica,Silva Jardim,Sumidouro,São Fidélis,São Francisco de Itabapoana,São Gonçalo,São José de Ubá,São José do Vale do Rio Preto,São João da Barra,São João de Meriti,São Pedro da Aldeia,São Sebastião do Alto,Tanguá,Teresópolis,Trajano de Moraes,Três Rios,Valença,Varre-Sai,Vassouras,Volta Redonda
Bom Jesus do Itabapoana,0.12021307566615175,0.6019866856303623,0.13487555108297447,0.5781823703440007,0.13744310747597444,0.18001657148678446,0.1380554042882406,0.166642359625726,0.08301816297068357,0.1810874839865649,0.0,0.10370597804779325,0.23225922627645043,0.3612082928326578,0.16076831661594188,0.16749727672932685,0.19904733151690307,0.22995813787717242,0.10456474581212676,0.3344307672017149,0.29141308201450405,0.26483131705080654,0.249061092266789,0.09807408176831293,0.3300862317591587,0.25550316412706753,0.23399982301293049,0.10193138474099561,0.14411522972894017,0.36909112377359393,0.4390891497760352,0.1999310489123886,0.16213622586640675,0.17983304487061966,0.2462482029475177,0.1577109556493463,0.3167918170683039,0.19079521122346535,0.16685645884678235,0.13030892523793633,0.1537043109667649,0.17042834033450568,0.2928021575627374,0.3158545853503947,0.2927436427723492,0.18800119552532255,0.13086720541926858,0.13939289430881602,0.1130167440661315,0.27321152924675657,0.2682167102995257,0.26432931376685925,0.15259265983970074,0.09387632405826203,0.12950279906714288,0.33997692663046386,0.22536830195151736,0.2608186441014219,0.1969989120456923,0.10604605428536293,0.0918989791100891,0.27488964055796766,0.30034887635623364,0.1440287739037607,0.16785323317297002,0.09525941915339947,0.39824484570667174,0.37214858795209915,0.27546965682685115,0.11353620728229717,0.22610985263111646,0.12208376179390087,0.35027387768256973,0.2556423042904907,0.0986472735253023,0.11937803054135293,0.26783784146791,0.18810214826714916,0.14097428931290137,0.08146370910566103,0.15244950028696447,0.3273416585823408,0.14415889440919355,0.1982429545777851,0.37357682291681304,0.29692584038181996,0.13394535175375868,0.335548233417987,0.19118973785255053,0.14795012693719523
Cabo Frio,0.05150478065079672,0.5997742050084306,0.0871531651460785,0.5435415612956092,0.0892496574897884,0.16967389619858317,0.08469736965499049,0.08437179892110232,0.0879286623004798,0.16111346060385942,0.10370597804779325,0.0,0.17489580209094488,0.34551267748157843,0.09530362249553903,0.12254500225126137,0.17014244783800062,0.1955031142297883,0.056649973710029375,0.31236609168311485,0.2664592598070056,0.24893466774023304,0.2330929623511707,0.08333924897860878,0.2826979474781444,0.19296635660318778,0.17746922228518316,0.05753708411382858,0.08499545900957986,0.3584329560490398,0.42696081047358725,0.16963030618944935,0.14676516613672097,0.12964472202756216,0.19489163208119062,0.09821632091224668,0.25726120038126254,0.14077627462705403,0.1344731341799057,0.14756195380866224,0.12376649774436409,0.16863466417616568,0.2422815002512792,0.2906311277874355,0.2710807803341998,0.16048710480117992,0.07100046012034394,0.10668719467755715,0.06899629105316879,0.2345755491266277,0.22296507721997874,0.22333002349525682,0.10275628672981758,0.0665972103769174,0.1075083088444325,0.31510305622060536,0.19298782794082128,0.24265353836286824,0.1280861135451728,0.13092328922714766,0.04730778511885953,0.24779580500718446,0.271324486606288,0.10741979064667377,0.14847057105526681,0.05031873709051217,0.3683110967020322,0.362422671399718,0.23401696026367236,0.11544713170756875,0.19263989731813516,0.08062608515546207,0.354798734724799,0.21014259872738153,0.1367132105657906,0.060360340555679196,0.2502609880523349,0.1732882578392093,0.09024117271140783,0.09555077165530029,0.11127771747248101,0.2918117223564364,0.06976852920133007,0.14438370496528238,0.3461630987147653,0.2555478720505105,0.07330353359104261,0.329910848456485,0.14597824210950536,0.07944570496382022
Cachoeiras de Macacu,0.17243389875037768,0.6102645341428684,0.19273282037479697,0.4912188157258321,0.23829532138929557,0.306033142912902,0.14632607122174413,0.15903946125393753,0.24350110409470221,0.22192294034836563,0.23225922627645043,0.17489580209094488,0.0,0.34035077063279257,0.0999583785911477,0.18916834177317915,0.14962563025883166,0.1860961015173695,0.18158591595166892,0.21755172203636805,0.21509135966748288,0.33506657324218725,0.30421268551732816,0.18177776467403314,0.2563976309640324,0.20157006558939242,0.13400564514955549,0.20198685052517196,0.16675723790875266,0.378241224142275,0.4377574189836062,0.17705823786188457,0.28796755416946773,0.1930055415416095,0.18573350728975224,0.11643282762546699,0.18708683710581744,0.12005292878138141,0.2602377672462931,0.22795873223546587,0.2751075125542736,0.29375566777285633,0.27661247204169975,0.22992416579648753,0.202780188741291,0.26452794974427524,0.17869361086278268,0.23964921377069445,0.1945871225825397,0.20976830473156788,0.10196792297792262,0.28604068771155533,0.15927810715466648,0.19665970880509767,0.22164061145979966,0.20821839062181566,0.32712883832244294,0.30782785805760055,0.2025649807478862,0.22406120366174545,0.2001360073687206,0.21735898181208896,0.333852843789948,0.2564613909673927,0.19986323924322283,0.20883501612538924,0.3445518342135952,0.3694821583370316,0.1682056611029717,0.27669031425886,0.18263212411698462,0.21950309317113437,0.4080665072006968,0.1624532576366553,0.28180284848132736,0.19011558871136122,0.23376689867384606,0.32851152437805875,0.14445148665906218,0.2299234315179542,0.20806076919825536,0.18375986117167098,0.14910738846896027,0.26041537261136,0.36866636447646334,0.1806280814621005,0.16506099139146485,0.2687602559766506,0.2800968877684763,0.20079892436650965
Cambuci,0.3563339302339979,0.4313343011274586,0.3768440077436966,0.6574829405226423,0.3745774822183259,0.3995433307350511,0.33834014953888875,0.37042163904530767,0.34459354161272804,0.3998565860127421,0.3612082928326578,0.34551267748157843,0.34035077063279257,0.0,0.3227364995223029,0.3947476844415679,0.23971502842915718,0.30878640363641774,0.32791409562419593,0.29490818770247895,0.3398761228961422,0.4493974766352112,0.41211918213611975,0.30793953565637644,0.4244204799023856,0.43478736373576826,0.33644657323147587,0.32170888168341305,0.3496644256537434,0.17232071675021784,0.14139286986472174,0.20100126346957112,0.39657085420047955,0.26648553918050527,0.3216260486508158,0.3410677334689787,0.4636499833061813,0.27707342938095875,0.3996912958814693,0.3175903148057596,0.41326188727777136,0.36293611046873403,0.4575190821758924,0.1826640164786952,0.26363439649648257,0.36345448969475536,0.3584615156685298,0.3708009889241989,0.33362656213794406,0.16660115213239518,0.38635061552980265,0.434083144506302,0.3480127297747403,0.36061520526562335,0.3715020743394407,0.3900062524106276,0.4144092040617325,0.4175294996221392,0.3735864148235027,0.36634978220462344,0.36207785199118564,0.14935214415013148,0.4567122258478435,0.38722865797658435,0.2552320341778598,0.339656831120073,0.4354453219955515,0.16831032048510058,0.24611717961997018,0.3838214626921742,0.35216396897523256,0.38845807684632294,0.48315603309967525,0.2448196660077163,0.3631034735090122,0.35067272017129325,0.1932805881250096,0.43342820323460596,0.35947581292509306,0.33767589914480384,0.33290380745851317,0.4115414928157162,0.3385150507581405,0.40469365770760607,0.5278289505981362,0.26184044300718606,0.2941017249445667,0.4057289842411139,0.42832148430557326,0.37830508620162806
Campos dos Goytacazes,0.08867624624704623,0.585231841360844,0.12995298658505922,0.5188281734828426,0.16358785133333448,0.24817361799719098,0.07843936308555521,0.08941216569053594,0.16314621160056475,0.1796344075403787,0.16076831661594188,0.09530362249553903,0.0999583785911477,0.3227364995223029,0.0,0.13915120674839956,0.1410615705958626,0.16653798332130892,0.10396864192089905,0.26909447567037076,0.23937830146153927,0.2974427432444644,0.24917946008014205,0.11853527099968918,0.2293348853559671,0.1827875718583605,0.11026295890211742,0.12440302643288995,0.10297687055273924,0.3457894148257055,0.41408383828641354,0.15068749477015628,0.21628893153991222,0.1382035416127391,0.17749304063988747,0.065913167891972,0.19486839698646205,0.1047792587438601,0.19212346947024062,0.17769343019096345,0.19782146311153967,0.23324330384958114,0.23119332788224345,0.24140148777218579,0.23688339789840926,0.194453346776274,0.11159464562866321,0.16706221809835156,0.12483586076799849,0.2025409644449737,0.15491578001297365,0.24927014334478315,0.11530830531359908,0.1314752836550369,0.16226356393843133,0.2653233848153883,0.2558294801444944,0.24704618377237433,0.1308790275941363,0.15785938378984354,0.11686432497414607,0.2138837548768992,0.29195899275023973,0.17743196198237898,0.165182146838568,0.13022460800766436,0.34567207825459967,0.3419496053407257,0.18701880448679414,0.20279699624543324,0.17332885212238855,0.14948648003972514,0.3855843348604421,0.1636563596004691,0.20658671674392134,0.11080275168892977,0.23159912944005834,0.25265968651209186,0.08196140060317075,0.1587492878022268,0.15118176715759088,0.22668376537749121,0.07433283608419627,0.19002245324276534,0.32377464350752055,0.21809989374340116,0.09584490705277128,0.29181981118595834,0.2079275329591515,0.12278638421007212
Cantagalo,0.10663277539703311,0.6240055652212567,0.12812334119560526,0.5470559637987719,0.1491145681497024,0.20095870619016448,0.16724604127765763,0.109860445297686,0.1730515095317142,0.15904688520834023,0.16749727672932685,0.12254500225126137,0.18916834177317915,0.3947476844415679,0.13915120674839956,0.0,0.22204272471180375,0.20648573889793242,0.13177854824662413,0.3490408194731641,0.2749690234654435,0.22160375884533215,0.2588234883164909,0.17414478373471237,0.272161859893379,0.18752143313673428,0.1676735685045647,0.14176015644030035,0.08898493200918216,0.4038177863953445,0.4754961860731542,0.2271199252357129,0.202489203068838,0.17385582573816555,0.2194616294049904,0.11671858287855104,0.23387473928032346,0.1817172046434552,0.11929622014888898,0.22554026644006944,0.1366272037206016,0.2337685163096961,0.24865986180929348,0.3266032830888179,0.31781959824658373,0.17017486497246256,0.07326586910775718,0.12504834807266663,0.1525288842032579,0.28060045657243177,0.21983982580559236,0.18763968522614666,0.10663070299725982,0.12124230074669705,0.11899489366609135,0.33716278121109344,0.2562478147358177,0.28084700733153795,0.17440059714729306,0.18097699027845163,0.14159687191817602,0.30089370779758,0.2317873705894674,0.16406991449738514,0.2271591255207514,0.13247238776249087,0.3630132849307595,0.4018180177379748,0.27863250629898106,0.18069308120794048,0.22065635757889626,0.11782834578910271,0.3283904411095781,0.2508828114881131,0.20669738163226384,0.1088036904289773,0.30474054424410485,0.18792831756518835,0.13631835382269814,0.1757836581433542,0.18329493020980503,0.30386871724611414,0.09490598170408919,0.16721260678523964,0.3258336942015418,0.30321186184555965,0.1337694043113461,0.352934497953593,0.14965247682810007,0.08702962929239207
Cardoso Moreira,0.18209997823353816,0.5450721011246672,0.20419173692958692,0.5183414737470535,0.22109112567113423,0.2691428399364707,0.15752699215235322,0.1920102453446645,0.19964421196286247,0.24127431957548368,0.19904733151690307,0.17014244783800062,0.14962563025883166,0.23971502842915718,0.1410615705958626,0.22204272471180375,0.0,0.1801491798754792,0.1568479164514323,0.19522406964740963,0.2101574505006208,0.30658343167186286,0.3052914985490067,0.1375934257518763,0.3069368936867503,0.2722767066498983,0.1955743576688036,0.16547350351653534,0.1839866989689076,0.27581090814491693,0.339287362873121,0.09831925291198473,0.2708315916184086,0.15151466882764264,0.19581364851112332,0.15159190896633154,0.2911904082387581,0.11442094269875067,0.2551869855216831,0.15194284097157107,0.2663734706660976,0.23573502490859807,0.3186020788857458,0.16411217225143848,0.17094173694401152,0.2468681145930276,0.18382010418300118,0.22258335832820286,0.171405776681542,0.1373239352506845,0.21303515092781747,0.31132959529296556,0.1707959729448792,0.18134217037176872,0.21169179271715968,0.2354876635632611,0.2953312777086911,0.29370427372413466,0.23219218224734198,0.20925586938246846,0.1953969856569911,0.13714130093556245,0.35739622487003764,0.22949202257015625,0.10278224714651124,0.18071016987620073,0.34627618720765524,0.27144406998344794,0.14926321384845787,0.23889226004572403,0.17817295306300576,0.22070139685908582,0.36727055163228806,0.12142239267246457,0.22851524037764728,0.19015926970183866,0.14930431556027024,0.302735436410833,0.1727563722607379,0.18536966189697832,0.1849185789090072,0.24536085998400797,0.17039153442861923,0.27015024378891667,0.401394859466764,0.15859203231781444,0.1353999369979015,0.29935731635950963,0.2868254087253236,0.21772909220322087
Carmo,0.18373546797757948,0.6009664788999127,0.25789200178254673,0.6026719475235539,0.2184556332748983,0.29446987192014196,0.18031386950384876,0.2035344459100888,0.23561054533073109,0.24804723002307003,0.22995813787717242,0.1955031142297883,0.1860961015173695,0.30878640363641774,0.16653798332130892,0.20648573889793242,0.1801491798754792,0.0,0.206607549541728,0.23014711469675755,0.300527718558051,0.3033067827625773,0.3309139943641127,0.19299032027621144,0.29278349548335475,0.3090779835322951,0.22416720284452737,0.20014392043101747,0.19379345952750573,0.37201870879923365,0.40195204510603577,0.19275601975070245,0.2938485970514128,0.1746772684715698,0.21631174262429465,0.1859052191293013,0.305176713852191,0.15631099476154534,0.23571606144594706,0.25249318318095804,0.26505446741686794,0.24982062791410528,0.31000065341003025,0.23250784897340468,0.2086584289887678,0.22169510367114884,0.18768600661982096,0.19727793722681958,0.22171162451634646,0.21802902438685987,0.21838050770952544,0.3009255804914353,0.17615538214449014,0.2197306157591235,0.23471306408690426,0.27882257756269785,0.31011602939271343,0.30118583324413334,0.23452195015386432,0.25327941596447434,0.21805333147211503,0.21788695907857727,0.3217665377424559,0.23139595811251287,0.1975699436163613,0.20503202481533978,0.3874049447405423,0.36395282470683193,0.19613074027701266,0.26749687164928304,0.1488573552323201,0.22626621851014017,0.41361148743020143,0.23156655185213185,0.2684185418861375,0.20323741247332788,0.23108913723490543,0.28436226379884094,0.19706836121762958,0.21632739177040117,0.1910745968632633,0.22990791971405897,0.18208437044924294,0.26785016927104766,0.30759188795528597,0.20868832596439768,0.1712271463851344,0.27967428051246074,0.27045805926303007,0.1998083953704444
Casimiro de Abreu,0.07648518938626923,0.5729509194233545,0.08371200652332098,0.5383281145036255,0.10566119902057104,0.17959725278000585,0.11113165117000276,0.10813160867274986,0.09597470953054592,0.16539138350445204,0.10456474581212676,0.056649973710029375,0.18158591595166892,0.32791409562419593,0.10396864192089905,0.13177854824662413,0.1568479164514323,0.206607549541728,0.0,0.3126074708369703,0.2508126397813372,0.24812952522822365,0.23690763247286117,0.08997540226893044,0.28858760785946136,0.2063457037919173,0.1684988437412433,0.06220840888374675,0.10082435407421211,0.3327516985509618,0.40852151993685576,0.15135124690200027,0.15782813200282794,0.13822013502530958,0.19846284054186422,0.09433118731774648,0.26208903635077224,0.14469020119752574,0.15221046843166539,0.12397422566339047,0.13205722399540165,0.16398135730294994,0.26916379250670613,0.2755907956657401,0.270461842021897,0.18138336913573594,0.08466814221811468,0.11946533200064377,0.07989897269602741,0.22465393967600472,0.2263095171646036,0.249597563677094,0.107770444497075,0.06780575899453767,0.10800074610175187,0.31135567947486253,0.19310637531677072,0.2537889806067405,0.15735669569350372,0.12434604969768603,0.07574798243770514,0.2327725060935295,0.2975639468590655,0.11634121759616876,0.14366507369297518,0.06629002403720818,0.34707141679539305,0.33343032632043773,0.2314009956805091,0.12418126921985403,0.20880220225453974,0.10072895935984237,0.32726463119015525,0.19373736594235108,0.13549403308215768,0.07223431012068712,0.23659024626512953,0.1805127104044264,0.10897846159624791,0.10333077319141266,0.13464500171249208,0.2982148608237739,0.07861311137909263,0.17573701267044947,0.35468503996122147,0.25715451449755017,0.07166737671657182,0.33299863562887655,0.16372448839211332,0.10554698540160894
Comendador Levy Gasparian,0.3183127173205416,0.6002515680234991,0.34684882035248255,0.5673964888067287,0.3563690691101689,0.3932166475224523,0.27732083598408375,0.3303839721482753,0.3461629306599217,0.3634183645438997,0.3344307672017149,0.31236609168311485,0.21755172203636805,0.29490818770247895,0.26909447567037076,0.3490408194731641,0.19522406964740963,0.23014711469675755,0.3126074708369703,0.0,0.2636339850518264,0.4197388898805509,0.43335949685536973,0.2697227763756476,0.3845318903793959,0.38615869236311373,0.30986814677627167,0.3117721996304504,0.3130799240508755,0.37277158898865653,0.40125402686389644,0.22805577518506057,0.3986652901939698,0.2808093689168364,0.29530978530570806,0.2804900977858581,0.3864723171990635,0.2035347282602043,0.3921081964989344,0.2939552041737824,0.41082052059761415,0.35077495978593454,0.4359679199332037,0.19432463918821205,0.10000530895461746,0.37255089888999715,0.32187185551479064,0.346444153057747,0.30698562500502957,0.2239631723658486,0.23796652390180664,0.41117532034786014,0.29213796791833724,0.32161640224620697,0.33955406256175474,0.17792753081035,0.42681260505207375,0.4163315037367405,0.3604477087425395,0.3457185126623688,0.33390991486606003,0.19595970249936487,0.45906473225762623,0.37775276694585336,0.22647096078327425,0.3236617133197885,0.42640324563862836,0.3605235890850734,0.18278594593394223,0.3811383438210859,0.22318085149051237,0.358703789413893,0.48191793695522855,0.23676215071285825,0.3704356963335198,0.33168698009930175,0.18477902524167128,0.43754470431118825,0.3020400203155322,0.31712872961198235,0.2922566341267503,0.23788211807347442,0.30451589574066595,0.4021937238486483,0.49755202651824326,0.1452001558844147,0.277061654453643,0.2512666264528073,0.4204105841923511,0.35256229711212067
Conceição de Macabu,0.26969020877141614,0.5987776595025716,0.24491426557974436,0.41751196308158567,0.3237044945990637,0.3262188090727309,0.26472691638297985,0.270194515223179,0.3058000818206499,0.33462356497394047,0.29141308201450405,0.2664592598070056,0.21509135966748288,0.3398761228961422,0.23937830146153927,0.2749690234654435,0.2101574505006208,0.300527718558051,0.2508126397813372,0.2636339850518264,0.0,0.32966751586031035,0.35241065115914116,0.24862694874650992,0.318625739560026,0.286738968674841,0.2375165190185844,0.2687601519060558,0.2498661952514613,0.3732921445570754,0.4268901907619792,0.22774330327691836,0.3507293986980719,0.2675887235060756,0.314316552969766,0.21831427456819796,0.30304996944633483,0.19988614611356442,0.33438204503451596,0.22260075216157407,0.3369748624371945,0.3337932510690534,0.380092894903763,0.24302567887519874,0.2542256518741737,0.3492918186309164,0.25693202466151854,0.30099911648203465,0.2508225442304203,0.22870025432581115,0.21685042090398501,0.3447261109612584,0.2430354567148442,0.25000282744430546,0.2606959039443576,0.20982717889973987,0.3939842183571233,0.401767602476737,0.32564396181520794,0.2745230567661704,0.29199852663059866,0.23765145971427867,0.4325281449472453,0.33685462018161744,0.22562325373489758,0.2762934426625895,0.3451433493838924,0.3623851839588932,0.24562286763797317,0.32097151515866756,0.26254126441156755,0.3073041550631661,0.3553679951834404,0.17893055829997948,0.3205384578965201,0.2810990593974172,0.24438311148205522,0.3828849704142937,0.2547154298823699,0.29181223954325564,0.2946227278257887,0.2900807257809418,0.2476106151330869,0.3512121509241675,0.4985999180019065,0.24333339641243923,0.233228159486305,0.3137233488821086,0.3490668077876045,0.3011551485483069
Cordeiro,0.23840508127228505,0.6579940686353023,0.25135252968088145,0.5748540522290531,0.22494696076893375,0.18753362801803639,0.29843251112239655,0.2493901382145164,0.2553285659852502,0.27705845456654815,0.26483131705080654,0.24893466774023304,0.33506657324218725,0.4493974766352112,0.2974427432444644,0.22160375884533215,0.30658343167186286,0.3033067827625773,0.24812952522822365,0.4197388898805509,0.32966751586031035,0.0,0.3223683496213119,0.2655159292187072,0.40450122087911783,0.3015367559013432,0.32878070822888583,0.23865583675279287,0.24742495866561554,0.4442609539362515,0.5155970789549733,0.31746737766036676,0.3053698044762052,0.26044495826174996,0.335862142189563,0.26265675981638753,0.38931314558299485,0.2939101631654462,0.17476348632175873,0.27753236624967925,0.20558814822481103,0.27653250910229016,0.3789766376900389,0.40838319840744386,0.39103449706046833,0.2586644730675798,0.20082745827135262,0.19907162642344964,0.251610916669698,0.34561386904108315,0.35780840758382276,0.25507728121334045,0.2131242208540149,0.21774872152845057,0.2091682678892832,0.4124420530113097,0.30678856764682216,0.40410564355586504,0.29415075039677,0.27209246590940883,0.2728019715701177,0.3772317623297574,0.36330209385158846,0.21963634201543916,0.28101335226391644,0.22661107356370036,0.4262508114258816,0.45027229754623016,0.377307633953669,0.2121248403644391,0.28691655758551166,0.22540917817973413,0.2678833091797754,0.34314658852478636,0.25924386982220676,0.23560740138717023,0.36385428112906903,0.21792097505714428,0.27674707511373375,0.2589696190780214,0.25380246004656615,0.42098010253919527,0.24617258048084523,0.2623048529091592,0.43527255704346896,0.3828977607894075,0.23968879877595928,0.4430592948000233,0.22574337681263834,0.22841924535353864
Duas Barras,0.22534810227796082,0.641712313234897,0.21563171096023712,0.6423013470390384,0.24138794695238522,0.2854767229465004,0.25845301133016363,0.24531699507360308,0.23418248560080657,0.27232367069670355,0.249061092266789,0.2330929623511707,0.30421268551732816,0.41211918213611975,0.24917946008014205,0.2588234883164909,0.3052914985490067,0.3309139943641127,0.23690763247286117,0.43335949685536973,0.35241065115914116,0.3223683496213119,0.0,0.25315994783536294,0.35019626014453265,0.2827085444050842,0.2539523595736844,0.23388083574413315,0.23141207170090158,0.4269473981062078,0.48666805642284183,0.2836970289177454,0.29264568440118743,0.2659713549964219,0.2871091134348015,0.24574207575721277,0.34455314366653483,0.28212964319711586,0.24394620812007575,0.268253762552369,0.22039150033541874,0.3319666003739408,0.29450754468697576,0.3998874944894364,0.4048842786121711,0.2559606212957478,0.23510171310274744,0.24566948574475864,0.2382349476322782,0.3313427239008032,0.3347090660188372,0.29307495254327415,0.22095310208449812,0.25087495686226247,0.24835229614408738,0.43818162664200344,0.31576518436284834,0.367320783591832,0.22729411603598096,0.20604372993249473,0.22972828200944723,0.35559787607112364,0.36056994045362945,0.2529767351379134,0.2996280721328928,0.2318673343977059,0.4290671735938119,0.4321172694610516,0.3605727592828871,0.2311938192854361,0.3440588362831782,0.2396161671079111,0.4364357804719847,0.332330898969719,0.25339042389355015,0.21424230103484795,0.3700855648022678,0.29702763107535807,0.2354802984800804,0.2560892216196393,0.23001288022062566,0.42557533430242284,0.22176019252869641,0.23315148303399982,0.406478705114684,0.3888938879169352,0.2465105807061155,0.4363008802970685,0.2706258472946127,0.2270220889394516
Duque de Caxias,0.0997401574057838,0.5709966436188615,0.12837874289048887,0.5517596303939983,0.1343609095680455,0.17477679431546755,0.10098872991764908,0.14048814774993132,0.08857057791066014,0.19997178762390483,0.09807408176831293,0.08333924897860878,0.18177776467403314,0.30793953565637644,0.11853527099968918,0.17414478373471237,0.1375934257518763,0.19299032027621144,0.08997540226893044,0.2697227763756476,0.24862694874650992,0.2655159292187072,0.25315994783536294,0.0,0.2969975403965645,0.23496788814267502,0.19951382104643575,0.07348861585094564,0.12132946005412187,0.3280043203701773,0.39857680211595425,0.1409662560213564,0.1710019988451897,0.12684139016480506,0.21467200353784002,0.12269668822415401,0.2987766120421513,0.11971094649234285,0.17761212249619582,0.10401579567210201,0.1738494769032654,0.1703222526500269,0.28605252808750803,0.2582900372542312,0.23163356361189372,0.17565002833483997,0.11877892312828857,0.13670488266557376,0.07180300922395887,0.20702110362094736,0.22656679491602144,0.24436419706858528,0.12539797826621663,0.09328318026840741,0.12243646396477252,0.28809358193677836,0.22268356237900933,0.25465672449170945,0.16271065348603855,0.12089512945513212,0.09036090486446877,0.21465402978959136,0.30951761670956746,0.15175474119094856,0.10174383358847577,0.0790674732436777,0.3772959395444368,0.33041750113687907,0.21475857024651715,0.13361258569837023,0.17328987151612463,0.13839482245408316,0.36244908011488985,0.2002022501293718,0.12098127154025645,0.1040407160961264,0.20787848548475943,0.21330382282511962,0.11737928930745213,0.07125239163718407,0.10396630851164554,0.2880894632253113,0.1133763616055909,0.18352415789044985,0.3886942967567562,0.23249405862635958,0.08286497403960456,0.3040899211668382,0.20220795744218775,0.14100200600862953
Engenheiro Paulo de Frontin,0.2495209930678193,0.6497775462671944,0.28704628200950943,0.5063204702462023,0.3346059233816785,0.3874570258575982,0.25972616979400565,0.24602089817096837,0.3294464151867359,0.36686008902402883,0.3300862317591587,0.2826979474781444,0.2563976309640324,0.4244204799023856,0.2293348853559671,0.272161859893379,0.3069368936867503,0.29278349548335475,0.28858760785946136,0.3845318903793959,0.318625739560026,0.40450122087911783,0.35019626014453265,0.2969975403965645,0.0,0.29781354942381855,0.20441768252182008,0.29507068866478026,0.2460662075932866,0.4261688536993132,0.5049537185553894,0.32280194953133334,0.35473020452949894,0.2915897658596288,0.3522779059090844,0.25090782431855285,0.227435324867518,0.2441288371573079,0.3257690319718362,0.3307433971163381,0.33371500475413163,0.3950847617726364,0.2613525614945068,0.3430294928816265,0.37113394853952497,0.28823696518272374,0.27046914943325245,0.29261709630044735,0.28634320937302704,0.32521645696121887,0.25148272333822413,0.3185841252720327,0.288958604232826,0.30152044914012355,0.30260172028149773,0.3414917151323547,0.4047628826936195,0.32989210538631536,0.25535809412017274,0.29817598741711193,0.29160895548316695,0.3417307931061253,0.3646893593084928,0.3373333913221855,0.32368973234480725,0.2994332120508035,0.3945174829096039,0.4233671034907616,0.3261183298548613,0.3658379387080699,0.26325302760658836,0.32484221274510133,0.4803799351868658,0.2723172787537763,0.36256339739467747,0.2825757786428983,0.35981971150322783,0.379109598803189,0.2578007664248542,0.3270041531356399,0.3077734898206324,0.2874483099723879,0.24477549847351288,0.2961248316701462,0.3380928515275679,0.35902232164430414,0.2689999732489449,0.37647996919391813,0.3197030959404071,0.26413328963438043
Guapimirim,0.1880324450545832,0.6335345474436066,0.16336939429518132,0.47603370985045723,0.2288670843001877,0.26836331661980456,0.2017829185037222,0.1419724500673066,0.25124315253247126,0.20101917414247358,0.25550316412706753,0.19296635660318778,0.20157006558939242,0.43478736373576826,0.1827875718583605,0.18752143313673428,0.2722767066498983,0.3090779835322951,0.2063457037919173,0.38615869236311373,0.286738968674841,0.3015367559013432,0.2827085444050842,0.23496788814267502,0.29781354942381855,0.0,0.19309745444584053,0.2252836929044759,0.1993395226515274,0.42292009573815237,0.5110082351658012,0.2798159718528276,0.2679623709821216,0.23347314161075128,0.2820723787507431,0.1640571140085452,0.18467275021567314,0.2385507718755336,0.21710763168240485,0.2798219930645324,0.23283855480690724,0.32975209670656586,0.25931372944529935,0.35469995306794677,0.35591373011086147,0.2777336291080816,0.17917891410321463,0.2501248618305268,0.20664306387724377,0.3025032943434332,0.21794254148765319,0.2381115942146172,0.19381450569698996,0.19399076391116082,0.21574680369729313,0.3436712338037155,0.3055945432062913,0.3427482996193083,0.16608695607848306,0.23886419672543857,0.20716592095445516,0.33547724782407334,0.3276619517143626,0.24291291027700637,0.28752579870425377,0.2173530480831189,0.42098502784050285,0.4232987518973284,0.30628053898285723,0.24788697195875475,0.2866060996483698,0.18826532220195646,0.40871345635447004,0.26530925438944586,0.2858677429865045,0.19115680681110395,0.342013389314574,0.2988559551563104,0.17704727137604254,0.2600439123169845,0.25594818245476453,0.3198090933682716,0.17119179261045211,0.21668781359818634,0.41178060775107844,0.3371937240600658,0.20472061512880704,0.37361055833484375,0.22160661085422137,0.18807169101834462
